online_order,book_table,location,rest_type,cuisines,listed_in(type),listed_in(city)
0,0,16,40,1001,2,25
0,0,16,66,868,2,25
1,0,83,66,1454,2,25
0,0,10,59,1011,2,25
0,0,27,40,1055,2,25
0,0,83,41,1128,2,25
0,0,27,66,1805,2,25
0,0,16,66,1892,2,25
0,0,16,29,736,2,25
0,0,27,66,968,2,25
0,0,27,54,1879,2,25
0,0,27,40,1436,2,25
0,0,10,66,935,2,25
0,0,27,66,868,2,25
0,0,10,66,868,2,25
0,0,35,66,1870,2,25
0,0,16,40,993,2,25
0,0,83,40,1461,2,25
0,0,83,45,1573,2,25
0,0,27,40,1908,2,25
0,0,16,29,1870,2,25
0,0,16,29,1870,2,25
0,0,33,66,1908,2,25
0,0,27,6,564,2,25
0,0,27,66,773,2,25
0,0,27,41,1569,2,25
0,0,33,66,1011,2,25
0,0,83,68,1847,2,25
0,0,33,66,1843,2,25
0,0,27,41,1908,2,25
0,0,83,66,234,2,25
0,0,27,40,1268,2,25
0,0,83,22,1109,2,25
0,0,27,66,1622,2,25
0,0,27,41,868,2,25
0,0,83,66,1681,2,25
0,0,83,66,935,2,25
0,0,64,66,1886,2,25
0,0,16,29,1447,2,25
0,0,10,66,1452,2,25
0,0,27,40,1787,2,25
0,0,33,66,868,2,25
0,0,27,22,1132,2,25
0,0,83,66,975,2,25
0,0,27,40,628,2,25
0,0,33,41,1767,2,25
0,0,27,40,1447,2,25
0,0,27,66,1227,2,25
0,0,83,59,1802,2,25
0,0,27,66,147,2,25
0,0,27,63,1227,2,25
0,0,27,66,1001,2,25
0,0,83,22,1109,2,25
0,0,33,41,1317,2,25
0,0,83,40,1447,2,25
0,0,83,29,1447,2,25
0,0,27,40,836,2,25
0,0,16,42,1569,2,25
0,0,16,40,1447,2,25
0,0,16,0,561,2,25
0,0,33,66,1870,2,25
0,0,33,42,1743,2,25
0,0,16,66,900,2,25
0,0,33,29,1795,2,25
0,0,27,41,1622,2,25
0,0,16,66,1888,2,25
0,0,27,41,1317,2,25
0,0,83,41,608,2,25
0,0,63,66,1447,2,25
0,0,63,54,1897,2,25
0,0,18,66,935,2,25
0,0,10,66,1888,2,25
1,0,83,66,1481,2,25
1,0,83,42,1569,2,25
1,0,27,40,1892,2,25
1,0,46,40,1447,2,25
1,0,27,2,533,2,25
1,0,18,66,1447,2,25
0,0,84,66,868,2,25
1,0,16,41,1870,2,25
1,0,63,16,628,2,25
1,0,16,66,1886,2,25
0,0,27,66,1722,2,25
1,1,44,10,106,2,25
0,0,27,29,1501,2,25
0,0,16,29,1423,2,25
1,0,27,41,1870,2,25
1,0,33,40,1908,2,25
1,0,16,29,1075,2,25
1,0,63,40,551,3,25
1,0,63,40,551,3,25
1,0,63,68,1659,3,25
1,0,63,68,1847,3,25
0,0,63,0,551,3,25
0,0,63,42,551,3,25
1,0,63,0,511,3,25
1,0,63,42,1589,3,25
0,0,63,22,1169,3,25
1,0,63,24,708,3,25
0,0,63,0,551,3,25
0,0,63,54,1743,3,25
1,0,63,0,511,3,25
1,0,63,0,511,3,25
1,0,63,0,551,3,25
1,0,63,0,511,3,25
1,0,63,16,798,3,25
0,0,63,22,1174,3,25
0,0,63,63,551,3,25
0,0,63,40,511,3,25
0,0,63,6,564,3,25
0,0,63,41,551,3,25
0,0,63,0,511,3,25
0,0,63,1,525,3,25
0,0,83,42,551,3,25
1,0,83,40,551,3,25
1,0,33,41,55,3,25
1,0,33,45,1844,3,25
1,0,33,42,1589,3,25
1,0,83,41,1589,3,25
1,0,33,0,561,3,25
0,0,33,0,551,3,25
1,0,33,42,561,3,25
0,0,83,54,1847,3,25
1,0,83,42,1569,3,25
0,0,83,45,1573,3,25
0,0,83,66,1847,3,25
0,0,83,67,1847,3,25
0,0,33,42,1589,3,25
0,0,83,68,1847,3,25
0,0,33,66,1843,3,25
0,0,83,22,1109,3,25
0,0,83,16,1594,3,25
1,1,27,29,833,3,25
1,0,27,42,1589,3,25
0,0,27,24,1164,3,25
1,0,27,24,703,3,25
1,1,27,2,514,3,25
0,0,27,42,826,3,25
0,0,27,22,1109,3,25
0,0,27,22,1164,3,25
1,0,27,42,772,3,25
1,0,27,42,1589,3,25
1,0,27,18,781,3,25
1,0,27,24,1164,3,25
1,0,27,42,693,3,25
1,0,27,42,1569,3,25
1,0,27,42,1569,3,25
1,0,27,2,533,3,25
1,1,27,66,678,3,25
1,1,27,66,947,3,25
1,0,10,42,1589,3,25
1,0,27,42,1569,3,25
1,0,16,40,551,3,25
0,0,27,66,1687,3,25
0,0,27,3,551,3,25
1,0,16,3,551,3,25
1,1,27,29,1795,3,25
1,0,27,23,1132,3,25
1,0,27,22,77,3,25
1,0,27,42,772,3,25
0,0,27,22,682,3,25
1,0,27,42,793,3,25
1,0,27,42,772,3,25
0,0,27,24,1165,3,25
0,0,16,0,511,3,25
1,0,27,69,1589,3,25
1,0,27,42,772,3,25
0,0,27,66,1599,3,25
1,0,27,54,1743,3,25
1,0,27,6,559,3,25
1,0,16,18,772,3,25
0,0,27,42,1589,3,25
1,0,16,42,1576,3,25
1,0,27,42,1589,3,25
0,0,27,22,1109,3,25
0,0,27,41,511,3,25
1,0,27,42,1589,3,25
1,0,33,42,1632,3,25
1,0,27,18,772,3,25
0,0,27,68,1596,3,25
1,0,27,2,533,3,25
0,0,10,66,1576,3,25
0,0,16,29,736,3,25
0,0,27,69,790,3,25
0,0,16,0,561,3,25
1,0,27,68,1847,3,25
0,0,16,0,560,3,25
0,0,27,24,708,3,25
0,0,27,0,511,3,25
0,0,27,41,1569,3,25
0,0,16,3,551,3,25
0,0,16,24,81,3,25
0,0,27,0,511,3,25
0,0,16,0,551,3,25
0,0,16,42,1569,3,25
0,0,33,42,1743,3,25
0,0,27,40,551,3,25
0,1,63,62,115,4,25
0,1,63,48,415,4,25
0,1,63,48,1886,4,25
1,1,63,29,225,4,25
0,0,63,8,1698,4,25
0,1,63,48,1560,4,25
0,1,63,10,286,4,25
0,1,63,48,1870,4,25
1,0,63,29,935,4,25
0,1,63,48,1704,4,25
0,1,63,48,1365,4,25
0,1,63,30,1502,4,25
1,1,63,35,1492,4,25
0,1,63,29,219,4,25
1,0,63,29,968,4,25
1,0,63,29,1436,4,25
1,0,63,66,1871,4,25
0,0,63,29,182,4,25
1,0,63,29,171,4,25
1,0,63,29,753,4,25
0,1,63,29,1001,4,25
0,0,63,66,1461,4,25
1,0,63,29,1419,4,25
0,0,63,22,1169,4,25
1,0,63,29,1447,4,25
1,0,63,66,1447,4,25
0,0,63,54,1685,4,25
1,0,63,29,1681,4,25
0,0,63,29,1870,4,25
0,1,63,48,395,4,25
0,0,63,56,1698,4,25
0,0,63,56,1492,4,25
0,0,63,29,1447,4,25
0,0,63,59,1870,4,25
0,0,63,29,1560,4,25
0,0,63,29,925,4,25
0,0,63,20,790,4,25
1,0,63,66,753,4,25
1,0,63,16,628,4,25
0,0,63,29,1886,4,25
0,0,63,63,1637,4,25
0,0,63,66,1908,4,25
1,0,63,22,1174,4,25
1,0,63,66,1671,4,25
1,0,63,66,1077,4,25
1,0,63,66,1227,4,25
1,0,63,66,790,4,25
0,0,63,66,941,4,25
1,0,63,66,1671,4,25
0,0,63,66,1870,4,25
0,0,63,66,753,4,25
1,0,63,66,602,4,25
1,0,63,66,1681,4,25
1,0,63,66,868,4,25
1,0,63,66,1447,4,25
1,0,63,66,968,4,25
0,0,63,66,1904,4,25
1,0,63,24,708,4,25
0,0,63,66,1478,4,25
0,0,63,66,1390,4,25
1,0,63,66,1077,4,25
1,0,63,66,961,4,25
1,0,63,66,935,4,25
1,0,63,66,315,4,25
1,0,63,66,1077,4,25
1,0,63,66,215,4,25
0,0,63,42,1569,4,25
0,0,63,66,1461,4,25
0,0,63,66,1870,4,25
0,0,63,66,1461,4,25
0,0,63,66,868,4,25
0,0,63,66,1859,4,25
0,0,63,66,1908,4,25
0,0,63,66,1897,4,25
0,0,63,66,1625,4,25
1,0,63,66,1886,4,25
0,0,63,66,1077,4,25
0,0,63,66,1459,4,25
0,0,63,66,1297,4,25
0,0,63,66,1908,4,25
0,0,63,66,1908,4,25
0,0,63,66,1478,4,25
0,0,63,66,1001,4,25
0,0,63,6,564,4,25
0,0,63,66,1470,4,25
0,0,63,66,868,4,25
0,0,63,66,1461,4,25
1,0,63,66,1447,4,25
0,0,63,66,929,4,25
1,0,63,66,1461,4,25
1,0,63,66,1077,4,25
0,0,63,66,868,4,25
0,0,63,66,1870,4,25
0,0,63,66,1447,4,25
1,0,83,29,171,4,25
1,0,33,29,602,4,25
1,0,33,29,1481,4,25
1,0,33,29,1798,4,25
1,0,33,29,182,4,25
1,0,33,29,157,4,25
0,0,33,22,1109,4,25
1,0,33,29,1001,4,25
1,0,33,29,1431,4,25
1,0,33,29,1395,4,25
0,0,33,28,1180,4,25
1,0,33,29,994,4,25
1,0,83,29,1406,4,25
1,0,33,66,975,4,25
0,0,83,29,1461,4,25
1,0,33,29,186,4,25
0,0,33,29,1908,4,25
1,0,33,29,941,4,25
1,0,33,66,988,4,25
0,0,83,29,1870,4,25
1,0,83,16,1772,4,25
1,0,33,29,219,4,25
1,0,33,63,935,4,25
0,0,83,10,1671,4,25
0,0,83,29,1870,4,25
1,0,33,29,1387,4,25
0,0,83,66,157,4,25
0,0,33,20,790,4,25
0,0,83,29,1447,4,25
0,0,33,66,868,4,25
0,0,83,59,1802,4,25
0,0,83,22,1109,4,25
0,0,83,29,1447,4,25
0,0,33,22,1182,4,25
1,0,83,63,1767,4,25
1,1,33,29,601,4,25
1,0,33,29,884,4,25
0,0,33,29,1795,4,25
1,0,33,66,1077,4,25
1,0,83,66,1688,4,25
1,0,33,66,1879,4,25
1,0,83,66,990,4,25
1,0,33,66,1452,4,25
1,0,33,66,1694,4,25
1,0,33,66,1694,4,25
1,0,33,66,1461,4,25
1,0,33,66,1622,4,25
1,0,33,66,1447,4,25
1,0,33,66,745,4,25
1,0,33,45,1844,4,25
1,0,33,66,994,4,25
1,0,33,66,1886,4,25
1,0,83,66,1913,4,25
0,0,33,66,1696,4,25
1,0,33,66,1870,4,25
1,0,33,66,1447,4,25
1,0,33,66,1461,4,25
1,0,83,66,622,4,25
0,0,33,66,1913,4,25
1,0,33,66,1881,4,25
0,0,83,66,1462,4,25
1,0,83,66,1908,4,25
1,0,83,66,105,4,25
0,0,83,66,1622,4,25
1,0,33,41,1870,4,25
1,0,33,0,561,4,25
0,0,33,66,1447,4,25
0,0,83,66,1870,4,25
1,0,83,66,1248,4,25
1,0,83,66,1622,4,25
0,0,83,66,1622,4,25
1,0,83,66,1481,4,25
0,0,83,45,1573,4,25
0,0,83,66,1847,4,25
0,0,83,66,1478,4,25
0,0,33,66,1011,4,25
0,0,33,66,1843,4,25
0,0,83,66,234,4,25
0,0,83,66,935,4,25
1,0,33,66,1694,4,25
0,0,83,66,975,4,25
0,0,33,66,1805,4,25
0,0,33,66,954,4,25
0,0,83,66,1870,4,25
0,0,83,66,1011,4,25
0,0,83,66,1886,4,25
0,0,33,66,1870,4,25
1,0,33,66,1870,4,25
1,0,33,66,999,4,25
1,0,83,66,333,4,25
0,0,83,66,1447,4,25
0,1,27,29,497,4,25
0,0,27,10,1702,4,25
1,0,27,29,941,4,25
1,0,27,29,359,4,25
1,0,27,29,1848,4,25
0,1,27,62,1268,4,25
0,1,27,10,421,4,25
1,0,27,10,443,4,25
1,1,27,29,1860,4,25
0,1,27,33,342,4,25
0,1,27,10,1519,4,25
0,1,27,10,417,4,25
1,1,27,29,833,4,25
1,1,27,29,1571,4,25
0,1,27,10,1263,4,25
0,1,27,29,1751,4,25
0,1,27,11,124,4,25
0,1,27,10,400,4,25
0,1,27,29,1728,4,25
0,0,27,29,1919,4,25
1,1,27,29,1762,4,25
1,1,27,29,435,4,25
1,1,27,29,1227,4,25
1,1,27,29,1001,4,25
1,1,27,10,1602,4,25
0,1,27,29,1757,4,25
1,1,27,29,1268,4,25
0,1,27,65,1561,4,25
1,0,27,65,31,4,25
0,0,27,29,1889,4,25
1,1,27,29,1768,4,25
1,1,27,29,339,4,25
0,1,27,29,1751,4,25
1,0,27,23,85,4,25
1,0,27,29,1101,4,25
0,0,27,29,1903,4,25
1,1,27,2,514,4,25
0,1,16,48,430,4,25
0,1,27,33,1556,4,25
1,1,27,29,1870,4,25
0,0,27,56,1611,4,25
1,1,27,29,1895,4,25
0,1,16,62,1526,4,25
1,0,27,29,1441,4,25
1,1,27,29,507,4,25
1,0,16,29,939,4,25
0,1,27,29,1223,4,25
0,1,27,10,171,4,25
0,1,27,29,405,4,25
0,1,16,26,1145,4,25
0,0,27,29,1840,4,25
1,0,27,22,719,4,25
0,1,27,10,1405,4,25
0,0,27,35,496,4,25
0,0,27,29,182,4,25
1,0,27,22,654,4,25
0,1,27,29,789,4,25
1,0,27,22,78,4,25
1,1,27,10,113,4,25
0,1,27,8,1544,4,25
1,1,27,10,1278,4,25
0,0,27,22,1109,4,25
0,1,27,35,1268,4,25
1,1,27,66,761,4,25
0,0,27,29,1226,4,25
1,0,27,23,1148,4,25
0,0,27,10,1046,4,25
1,1,27,23,1135,4,25
0,1,27,34,1860,4,25
0,1,27,8,104,4,25
0,1,27,56,1268,4,25
0,0,27,22,1164,4,25
1,1,27,22,1175,4,25
1,0,27,22,66,4,25
0,1,27,35,1698,4,25
1,1,27,29,1870,4,25
1,1,27,29,1001,4,25
1,1,16,29,429,4,25
1,1,27,29,1432,4,25
1,0,27,22,1080,4,25
1,0,27,29,1803,4,25
0,1,27,10,1243,4,25
0,1,16,29,1803,4,25
0,1,27,10,131,4,25
0,0,27,29,340,4,25
1,1,27,22,697,4,25
0,1,27,56,1568,4,25
0,0,27,10,1275,4,25
1,1,27,66,678,4,25
1,0,27,29,1818,4,25
0,1,27,65,95,4,25
0,0,16,10,1231,4,25
0,1,16,8,426,4,25
0,1,27,35,1260,4,25
0,1,27,56,598,4,25
1,0,27,29,1436,4,25
1,0,27,22,1206,4,25
0,0,27,29,397,4,25
0,1,27,29,1536,4,25
1,0,27,41,1722,4,25
1,0,27,29,603,4,25
0,0,27,66,1447,4,25
1,0,16,29,250,4,25
1,1,27,29,1795,4,25
1,0,27,59,1886,4,25
1,0,27,23,1132,4,25
1,0,27,29,1105,4,25
1,0,27,66,752,4,25
1,0,16,29,754,4,25
1,0,27,29,1860,4,25
1,0,27,66,1662,4,25
0,0,27,22,682,4,25
1,0,27,66,1721,4,25
0,1,27,29,1870,4,25
0,1,16,48,1620,4,25
0,1,27,10,1268,4,25
1,0,16,29,1075,4,25
1,0,16,22,1130,4,25
1,0,27,42,693,4,25
1,0,16,66,1908,4,25
1,0,27,66,1622,4,25
1,1,27,66,280,4,25
1,0,16,54,1297,4,25
0,0,16,10,199,4,25
1,1,27,66,947,4,25
1,0,16,66,989,4,25
1,0,27,66,1317,4,25
0,0,27,66,1687,4,25
0,0,16,8,1294,4,25
0,0,27,22,1132,4,25
0,0,27,22,1109,4,25
1,0,27,66,613,4,25
1,0,27,66,954,4,25
0,0,27,66,1676,4,25
1,0,27,66,1870,4,25
1,0,27,29,1227,4,25
1,0,27,29,1563,4,25
0,0,16,66,754,4,25
0,0,10,66,1908,4,25
1,0,27,66,790,4,25
0,0,27,66,609,4,25
0,0,27,24,1165,4,25
0,1,27,29,1447,4,25
1,0,27,66,1447,4,25
0,0,27,66,364,4,25
1,0,27,66,676,4,25
1,0,27,29,1432,4,25
0,0,16,52,1657,4,25
0,0,27,66,1274,4,25
0,0,16,29,214,4,25
0,0,17,53,1622,4,25
0,0,27,66,1514,4,25
1,0,27,66,855,4,25
0,0,27,22,1140,4,25
1,0,27,29,1870,4,25
1,0,35,66,1622,4,25
1,0,27,66,1665,4,25
0,0,16,29,1860,4,25
0,0,16,8,1525,4,25
1,0,10,66,1447,4,25
1,0,27,66,1870,4,25
1,0,27,66,146,4,25
1,0,27,6,559,4,25
1,0,16,59,159,4,25
1,0,27,66,1673,4,25
1,0,27,66,1805,4,25
0,0,16,29,147,4,25
1,0,10,20,790,4,25
1,0,27,66,309,4,25
1,0,27,22,1174,4,25
0,0,16,29,1423,4,25
1,0,10,51,1870,4,25
0,0,16,66,935,4,25
0,0,16,16,834,4,25
0,0,27,29,1886,4,25
1,0,27,66,1011,4,25
1,0,16,66,1419,4,25
0,0,16,66,1317,4,25
1,0,27,66,1735,4,25
0,0,16,66,1892,4,25
0,0,16,29,736,4,25
0,0,16,22,1109,4,25
0,0,27,29,453,4,25
0,0,27,22,1038,4,25
0,0,27,66,1805,4,25
0,0,27,66,1908,4,25
0,0,17,53,141,4,25
0,0,16,29,1870,4,25
0,0,16,29,1870,4,25
0,0,27,24,708,4,25
0,0,27,66,1622,4,25
0,1,16,10,1505,4,25
1,0,16,66,1447,4,25
0,0,16,29,1447,4,25
0,0,16,24,81,4,25
0,0,10,22,1109,4,25
0,0,10,59,147,4,25
0,0,16,22,1174,4,25
1,0,16,66,1622,4,25
0,0,27,66,1447,4,25
1,0,27,66,1913,4,25
0,0,10,51,1908,4,25
0,0,16,66,868,4,25
0,0,27,66,1805,4,25
1,0,27,66,1685,4,25
1,0,27,2,533,4,25
0,0,10,51,1739,4,25
0,0,27,66,1447,4,25
1,0,27,66,1908,4,25
1,0,27,66,1001,4,25
1,0,16,66,1870,4,25
0,0,10,66,1576,4,25
0,0,16,66,1885,4,25
0,0,27,22,1132,4,25
0,0,27,8,1447,4,25
0,0,27,16,834,4,25
0,0,27,66,968,4,25
0,0,10,51,790,4,25
0,0,10,66,935,4,25
0,0,16,51,1897,4,25
0,0,10,66,1909,4,25
0,0,27,66,868,4,25
0,0,16,66,1908,4,25
0,0,16,66,1710,4,25
0,0,27,66,773,4,25
0,0,27,66,1622,4,25
0,0,16,66,975,4,25
0,0,64,66,1886,4,25
0,0,16,66,629,4,25
0,0,10,66,1452,4,25
0,0,16,51,1814,4,25
0,0,27,66,1640,4,25
0,0,27,66,1908,4,25
0,0,27,66,1227,4,25
0,0,27,66,1860,4,25
0,0,27,66,147,4,25
0,0,27,66,1001,4,25
0,0,83,66,1227,4,25
0,0,16,66,1897,4,25
0,0,16,66,1001,4,25
0,0,16,66,1690,4,25
1,0,27,66,1677,4,25
1,0,10,66,1447,4,25
1,0,10,66,1795,4,25
0,0,16,66,900,4,25
0,0,16,66,1908,4,25
1,0,16,66,1652,4,25
1,0,27,66,1447,4,25
1,0,16,66,886,4,25
0,0,27,66,1795,4,25
0,0,16,29,157,4,25
1,0,16,66,1767,4,25
1,0,27,66,1622,4,25
0,0,16,66,1888,4,25
0,0,27,29,1501,4,25
1,0,27,65,1241,4,25
0,1,27,10,417,5,25
0,1,63,62,115,5,25
0,0,27,10,1046,5,25
0,0,63,8,1698,5,25
0,0,63,8,1228,5,25
0,1,63,30,1502,5,25
0,0,63,56,1698,5,25
0,0,63,56,1492,5,25
0,0,83,10,1671,5,25
0,1,27,62,1268,5,25
0,1,27,10,421,5,25
0,1,27,33,342,5,25
0,1,27,10,1519,5,25
0,1,27,10,1263,5,25
0,1,27,10,400,5,25
0,1,27,10,1263,5,25
0,1,27,10,400,5,25
0,1,27,65,1561,5,25
1,0,27,65,31,5,25
1,0,27,23,85,5,25
0,1,27,33,1556,5,25
0,0,27,56,1611,5,25
0,1,16,62,1526,5,25
0,1,16,26,1145,5,25
0,0,27,35,496,5,25
1,1,27,10,113,5,25
1,1,27,10,1278,5,25
0,1,27,35,1268,5,25
0,1,27,8,104,5,25
0,1,27,56,1268,5,25
0,1,27,35,1698,5,25
0,1,27,10,1243,5,25
0,1,27,56,1568,5,25
0,1,27,65,95,5,25
0,1,27,35,1260,5,25
0,1,27,56,598,5,25
0,1,27,10,1268,5,25
0,0,16,8,1294,5,25
0,0,16,8,1525,5,25
0,0,27,8,1447,5,25
0,1,27,10,1508,5,25
1,0,27,65,1241,5,25
0,0,27,10,1046,6,25
0,1,27,8,1544,6,25
0,1,27,10,1405,6,25
0,1,63,62,115,6,25
0,0,63,8,1698,6,25
0,1,63,10,286,6,25
0,0,63,8,1228,6,25
1,1,63,35,1492,6,25
0,0,83,10,1671,6,25
0,0,27,10,1702,6,25
0,1,27,62,1268,6,25
0,1,27,10,421,6,25
1,0,27,10,443,6,25
0,1,27,10,1519,6,25
0,1,27,10,417,6,25
0,1,27,11,124,6,25
0,1,27,10,400,6,25
1,1,27,10,1602,6,25
0,1,27,65,1561,6,25
1,0,27,65,31,6,25
0,1,16,62,1526,6,25
0,1,27,10,171,6,25
0,0,27,35,496,6,25
1,1,27,10,113,6,25
1,1,27,10,1278,6,25
0,1,27,35,1268,6,25
0,0,27,10,1046,6,25
0,1,27,8,104,6,25
0,1,27,35,1698,6,25
0,1,27,10,1243,6,25
0,1,27,10,131,6,25
0,0,27,10,1275,6,25
0,1,27,65,95,6,25
0,0,16,10,1231,6,25
0,1,16,8,426,6,25
0,1,27,35,1260,6,25
0,1,27,10,1268,6,25
0,0,16,10,199,6,25
0,0,16,8,1294,6,25
0,0,16,8,1525,6,25
0,1,16,10,1505,6,25
0,0,27,8,1447,6,25
0,1,27,10,1508,6,25
0,0,27,29,1501,6,25
1,0,27,65,1241,6,25
0,1,68,29,497,0,26
0,1,68,29,1002,0,26
0,1,68,11,1563,0,26
1,0,68,29,1441,0,26
0,1,68,29,1268,0,26
0,0,68,29,1461,0,26
1,1,68,29,1259,0,26
1,1,5,23,1194,0,26
0,1,55,48,1560,0,26
0,1,67,29,1560,0,26
1,1,55,29,1227,0,26
1,1,55,29,1758,0,26
0,1,55,29,1886,0,26
0,1,55,29,1886,0,26
0,1,78,29,1268,0,26
1,0,78,29,1266,0,26
0,0,54,29,1560,0,26
0,0,68,22,1109,1,26
0,0,68,22,1174,1,26
1,0,68,22,1174,1,26
1,1,5,23,1194,1,26
0,0,5,23,691,1,26
1,0,5,22,1169,1,26
0,0,5,28,1208,1,26
1,0,55,22,1146,1,26
1,0,55,22,1109,1,26
1,0,55,24,1133,1,26
1,0,55,22,1205,1,26
0,0,55,22,1109,1,26
0,0,55,22,1164,1,26
0,0,55,28,1208,1,26
0,0,55,22,1109,1,26
1,0,55,17,1206,1,26
1,0,55,22,1153,1,26
1,0,55,22,1190,1,26
0,0,55,22,1109,1,26
0,0,78,22,1109,1,26
0,0,55,22,1109,1,26
0,0,55,22,533,1,26
1,0,68,40,947,2,26
1,0,68,66,1311,2,26
1,0,88,66,1831,2,26
1,0,68,42,1743,2,26
1,0,68,66,1230,2,26
1,0,89,40,351,2,26
1,0,68,40,470,2,26
1,0,78,42,1589,2,26
1,0,68,29,1441,2,26
1,0,68,66,1461,2,26
1,0,55,51,1858,2,26
1,0,55,41,1014,2,26
0,0,55,66,1691,2,26
1,0,68,66,1077,2,26
1,0,68,42,782,2,26
1,0,55,66,1317,2,26
1,0,68,66,1460,2,26
1,0,88,66,1886,2,26
1,0,88,66,1447,2,26
1,0,88,29,1461,2,26
1,0,68,29,1435,2,26
1,0,55,66,1742,2,26
1,0,55,42,1589,2,26
1,0,55,0,551,2,26
1,0,60,41,949,2,26
1,0,68,66,1751,2,26
1,0,53,66,1437,2,26
1,0,68,66,1461,2,26
1,0,88,66,309,2,26
1,1,55,29,1884,2,26
1,0,88,66,1011,2,26
1,1,55,29,1870,2,26
1,0,55,66,964,2,26
1,0,78,29,1870,2,26
1,0,55,66,1886,2,26
1,0,55,66,935,2,26
1,0,78,66,1645,2,26
0,0,55,66,1001,2,26
1,0,20,41,201,2,26
1,0,5,66,1447,2,26
1,0,68,29,202,2,26
1,0,55,66,1461,2,26
1,0,88,66,1908,2,26
1,0,5,22,1169,2,26
1,0,88,66,817,2,26
1,0,5,66,1077,2,26
1,0,68,66,1908,2,26
1,0,68,40,868,2,26
1,0,68,41,1669,2,26
1,0,55,66,1694,2,26
1,0,68,66,668,2,26
1,0,88,29,1461,2,26
1,0,55,29,754,2,26
1,0,55,66,1465,2,26
1,0,5,29,1681,2,26
1,0,67,45,774,2,26
1,0,68,29,1373,2,26
1,0,88,66,1645,2,26
0,0,68,66,1460,2,26
1,0,68,41,961,2,26
1,1,5,29,1860,2,26
1,0,68,51,1908,2,26
1,0,55,66,1907,2,26
1,0,55,66,1908,2,26
1,0,5,40,1436,2,26
1,0,5,29,200,2,26
1,0,88,20,743,2,26
1,0,68,16,826,2,26
1,1,5,23,1194,2,26
1,0,68,41,1892,2,26
1,0,5,40,868,2,26
1,0,68,29,1447,2,26
1,0,68,40,1760,2,26
1,0,5,40,1870,2,26
1,1,55,10,39,2,26
0,0,55,66,1622,2,26
1,0,68,29,200,2,26
1,1,55,29,1860,2,26
1,1,55,29,1227,2,26
1,0,68,66,1622,2,26
1,0,55,29,1101,2,26
1,0,5,66,1461,2,26
1,0,68,66,1382,2,26
1,0,68,40,551,2,26
1,0,68,66,1622,2,26
1,0,5,66,1461,2,26
1,0,5,20,790,2,26
1,0,68,51,1461,2,26
1,0,88,42,781,2,26
1,0,55,66,631,2,26
1,0,88,29,941,2,26
1,0,5,29,998,2,26
1,0,88,66,1321,2,26
1,0,88,16,834,2,26
1,0,68,29,1461,2,26
1,0,68,66,1847,2,26
1,0,5,41,1870,2,26
1,0,5,66,1622,2,26
1,1,68,10,1268,2,26
1,0,55,29,24,2,26
0,0,68,66,1478,2,26
1,0,32,41,974,2,26
1,0,55,41,511,2,26
1,0,5,66,1688,2,26
1,0,68,66,1870,2,26
1,0,68,66,790,2,26
1,0,5,40,1227,2,26
1,0,68,66,1447,2,26
1,0,68,66,1462,2,26
1,0,88,66,202,2,26
0,0,88,66,1461,2,26
1,0,55,42,772,2,26
1,0,5,41,1870,2,26
1,0,88,22,1174,2,26
1,0,55,51,941,2,26
1,0,68,29,917,2,26
1,0,55,18,781,2,26
1,0,55,40,628,2,26
1,0,55,51,1793,2,26
1,0,55,29,1108,2,26
1,0,53,66,1892,2,26
1,0,68,66,1011,2,26
1,0,5,66,1461,2,26
1,0,68,66,1011,2,26
1,0,55,29,752,2,26
0,0,88,66,1908,2,26
1,0,88,66,1693,2,26
0,0,55,66,1461,2,26
1,0,53,66,968,2,26
1,0,55,29,1671,2,26
1,0,5,45,1633,2,26
1,0,78,29,1426,2,26
1,0,5,29,929,2,26
1,0,73,29,1432,2,26
1,0,5,66,1908,2,26
1,0,68,45,1076,2,26
1,0,5,66,1077,2,26
1,0,73,2,533,2,26
1,0,68,66,1461,2,26
1,0,58,66,1321,2,26
1,0,78,66,1913,2,26
0,0,88,66,1011,2,26
1,0,5,66,1908,2,26
1,0,55,66,1892,2,26
0,0,68,66,1671,2,26
1,0,88,22,682,2,26
1,0,68,42,1589,2,26
1,0,55,42,1569,2,26
1,0,55,17,1206,2,26
1,0,68,66,975,2,26
1,0,5,42,1569,2,26
1,0,55,66,1311,2,26
1,0,68,66,1681,2,26
1,0,88,68,1847,2,26
1,0,55,66,1767,2,26
1,0,5,42,1589,2,26
1,0,88,66,1888,2,26
1,0,55,66,157,2,26
0,0,5,29,1461,2,26
1,0,78,42,1164,2,26
1,0,68,66,1667,2,26
1,0,5,29,1460,2,26
1,0,68,66,1913,2,26
1,1,73,29,1832,2,26
1,0,5,66,975,2,26
1,0,68,42,1632,2,26
1,0,55,66,1419,2,26
1,0,55,6,561,2,26
1,0,55,29,749,2,26
1,0,55,51,521,2,26
1,0,55,52,1628,2,26
1,1,55,10,1237,2,26
1,0,5,42,1589,2,26
1,1,55,29,1758,2,26
1,0,55,66,1908,2,26
1,0,53,29,1411,2,26
1,1,55,10,1829,2,26
1,0,68,66,1677,2,26
1,0,68,29,1462,2,26
1,0,55,42,1589,2,26
1,0,55,22,1205,2,26
1,0,55,51,1098,2,26
1,0,55,66,1447,2,26
1,0,55,16,628,2,26
1,0,55,68,1847,2,26
1,0,88,66,1908,2,26
1,0,55,51,1569,2,26
